gene	abs_delta_pool	instability_score	pooled_rank	instability_rank	rank_displacement	masked
RvY_07226-1	0.8018256580194	0.497144887745846	1069	6635	-5566	FALSE
RvY_14398	0.0741252902156919	0.497075509340729	12793	6636	6157	FALSE
RvY_16727-1	0.0784947315634756	0.497062137808241	12643	6637	6006	FALSE
RvY_07534-1	0.302842655671796	0.497019093361254	6655	6638	17	FALSE
RvY_18112-1	0.183974990130354	0.497009645090085	9532	6639	2893	FALSE
RvY_10450-1	0.233060750592534	0.496886804124302	8276	6640	1636	FALSE
RvY_05043	0.784398111987175	0.496834484753904	1148	6641	-5493	FALSE
RvY_18463-1	0.320943648661538	0.496678850085973	6272	6642	-370	FALSE
RvY_04623	0.198748717602593	0.496618360571968	9149	6643	2506	FALSE
RvY_01331-1	0.0721186143280068	0.496528738134878	12864	6644	6220	FALSE
RvY_02873-1	0.00902866052377771	0.496374344267781	14924	6645	8279	FALSE
RvY_11433-1	0.381064084801363	0.496360569538548	5089	6646	-1557	FALSE
RvY_16010-1	0.0746209226130183	0.496350503198001	12769	6647	6122	FALSE
RvY_00876-1	0.311563395881498	0.496346113541593	6452	6648	-196	FALSE
RvY_12695-1	0.081195192901256	0.496018571018049	12562	6649	5913	FALSE
RvY_17255	0.658631697689954	0.495607027281582	1817	6650	-4833	FALSE
RvY_10526-1	0.178349752491902	0.495367203138364	9702	6651	3051	FALSE
RvY_18541-1	0.319545689977796	0.495343258480516	6305	6652	-347	FALSE
RvY_16567-1	0.138677174799984	0.495327694884127	10804	6653	4151	FALSE
RvY_03154-1	0.368375600783936	0.495247634892872	5312	6654	-1342	FALSE
RvY_15970-1	0.352045186020247	0.495225339252074	5624	6655	-1031	FALSE
RvY_08112-1	0.24146646797412	0.495199715287437	8067	6656	1411	FALSE
RvY_16657-1	0.0731962535377511	0.495178573955401	12831	6657	6174	FALSE
RvY_05906-1	0.662514043685638	0.495137038949746	1782	6658	-4876	FALSE
RvY_00652-1	0.0817315287140623	0.494950677977253	12541	6659	5882	FALSE
RvY_17382-1	0.220927583775064	0.494876554892279	8589	6660	1929	FALSE
RvY_09779	0.710978099823202	0.494860432347416	1493	6661	-5168	FALSE
RvY_00792-1	0.742528771327159	0.494568301804203	1329	6662	-5333	FALSE
RvY_11835-1	0.127157932121183	0.49446887850854	11155	6663	4492	FALSE
RvY_05294-1	0.0391648129600881	0.494386180589561	13927	6664	7263	FALSE
RvY_12995-1	0.546296741359157	0.494335691132927	2783	6665	-3882	FALSE
RvY_13463	0.108884133311343	0.494258495235217	11678	6666	5012	FALSE
RvY_07432-1	0.108312441660907	0.49425358319976	11695	6667	5028	FALSE
RvY_16902-1	0.0347468097045391	0.494233185296109	14087	6668	7419	FALSE
RvY_16216-1	0.461401963612762	0.49415931488624	3830	6669	-2839	FALSE
RvY_10466-1	0.250249713488027	0.494158808307471	7868	6670	1198	FALSE
RvY_14933	0.146860315384449	0.493951163385351	10579	6671	3908	FALSE
RvY_02588-1	0.689079434204984	0.493901887538096	1627	6672	-5045	FALSE
RvY_06884-1	0.533296257502767	0.493855960780462	2936	6673	-3737	FALSE
RvY_11023-1	0.511784560416379	0.49363301682955	3172	6674	-3502	FALSE
RvY_00468-1	1.64897115030839	0.49354213358309	25	6675	-6650	FALSE
RvY_08702-1	0.161318316083781	0.493468777911518	10171	6676	3495	FALSE
RvY_18264-1	0.181122323111067	0.493242342621049	9606	6677	2929	FALSE
RvY_14459	0.318157739904907	0.493159132171848	6338	6678	-340	FALSE
RvY_09362-1	0.183502056467582	0.493130163766374	9544	6679	2865	FALSE
RvY_16152	0.322460430762319	0.492877069813131	6229	6680	-451	FALSE
RvY_16518-1	0.330529777433151	0.492876644995293	6072	6681	-609	FALSE
RvY_05077-1	0.0217500837089215	0.492770506948831	14521	6682	7839	FALSE
RvY_06832	0.0778288813216514	0.492656469587761	12671	6683	5988	FALSE
RvY_17659-1	0.305041739958381	0.492621005352969	6607	6684	-77	FALSE
RvY_01596-1	0.300353009666132	0.492481492679013	6714	6685	29	FALSE
RvY_16184-1	0.58887026626727	0.492469875714508	2388	6686	-4298	FALSE
RvY_10491-1	0.256904031117374	0.492469700336484	7726	6687	1039	FALSE
RvY_15372-1	1.17543445675273	0.492189298261207	212	6688	-6476	FALSE
RvY_00653-1	0.152290958343222	0.492142523895696	10417	6689	3728	FALSE
RvY_04722-1	0.820049781855433	0.492103743615203	999	6690	-5691	FALSE
RvY_07130-1	0.0743964690397068	0.492091259515447	12783	6691	6092	FALSE
RvY_13032-1	0.307791822302695	0.49204234111953	6545	6692	-147	FALSE
RvY_01478	0.400619420174365	0.49200578725288	4763	6693	-1930	FALSE
RvY_06331-1	0.322337099959361	0.491984147831791	6233	6694	-461	FALSE
RvY_14607-1	0.359249332863152	0.491979651746974	5481	6695	-1214	FALSE
RvY_18168	0.0202621415599022	0.491848229426966	14568	6696	7872	FALSE
RvY_05837-1	0.0289709881915723	0.491682600749872	14290	6697	7593	FALSE
RvY_06976	0.463381594543176	0.491673460386587	3800	6698	-2898	FALSE
RvY_02596-1	0.168986295611472	0.491656455741104	9973	6699	3274	FALSE
RvY_15184-1	0.358740218166557	0.491382283343197	5492	6700	-1208	FALSE
RvY_09366-1	0.216762147907573	0.491375252844557	8683	6701	1982	FALSE
RvY_18482-1	1.03334338068944	0.491373751835566	397	6702	-6305	FALSE
RvY_07795-1	0.335487317378026	0.491306520801865	5965	6703	-738	FALSE
RvY_07158-1	0.0186517995078077	0.491288784888129	14615	6704	7911	FALSE
RvY_04135-1	0.374117586203946	0.491098782782781	5203	6705	-1502	FALSE
RvY_19268-1	0.176098298718404	0.49108643201093	9762	6706	3056	FALSE
RvY_03863-1	0.118947478116191	0.49078132535925	11401	6707	4694	FALSE
RvY_18250-1	0.482685091950225	0.490565602246767	3546	6708	-3162	FALSE
RvY_12921-1	1.10600768416515	0.490509518850272	286	6709	-6423	FALSE
RvY_16577	0.222157349660692	0.490435490742284	8556	6710	1846	FALSE
RvY_00494-1	0.309184055691614	0.490424604681386	6513	6711	-198	FALSE
RvY_09950-1	0.0847985771956861	0.490411161000839	12420	6712	5708	FALSE
RvY_15424-1	0.659165614594363	0.490383956045715	1814	6713	-4899	FALSE
RvY_09809-1	0.140513806755266	0.490290980857231	10751	6714	4037	FALSE
RvY_07253-1	0.115942654030342	0.490253003372324	11489	6715	4774	FALSE
RvY_08771-1	0.0395906710788214	0.490079418284758	13916	6716	7200	FALSE
RvY_14229-1	0.432164529137931	0.489902943448256	4268	6717	-2449	FALSE
RvY_00465-1	0.122156830520362	0.489769499846548	11318	6718	4600	FALSE
RvY_14299-1	0.275960704275981	0.489503956261852	7283	6719	564	FALSE
RvY_05857-1	0.355542353882485	0.489484850146698	5546	6720	-1174	FALSE
RvY_18982-1	0.124672522459925	0.489407561072727	11237	6721	4516	FALSE
RvY_17945	0.40737804666332	0.489331148536064	4659	6722	-2063	FALSE
RvY_09773-1	0.732258446646176	0.489329552741665	1393	6723	-5330	FALSE
RvY_07773-1	0.80898401300616	0.489262308934005	1033	6724	-5691	FALSE
RvY_08310-1	0.284720479678127	0.489154631683556	7076	6725	351	FALSE
RvY_03565-1	0.873372017893217	0.489037581325777	785	6726	-5941	FALSE
RvY_07450-1	1.22378613251473	0.489015310817297	183	6727	-6544	FALSE
RvY_02632-1	0.0360714828937816	0.489003690783847	14039	6728	7311	FALSE
RvY_18071-1	0.234797421907484	0.488982837785256	8233	6729	1504	FALSE
RvY_12439-1	0.129406199418636	0.488938871781748	11082	6730	4352	FALSE
RvY_14353-1	0.646939172911262	0.488868995438007	1907	6731	-4824	FALSE
RvY_19425-1	1.0459478212605	0.488787456631872	372	6732	-6360	FALSE
RvY_07687	0.120578329519851	0.488478633652403	11349	6733	4616	FALSE
RvY_03344-1	0.8037776099263	0.488433175115098	1058	6734	-5676	FALSE
RvY_13661-1	0.193018972390972	0.488314795531482	9299	6735	2564	FALSE
RvY_18461-1	0.241737378864926	0.488263593315927	8057	6736	1321	FALSE
RvY_07728-1	0.0586717007920958	0.488218335328923	13300	6737	6563	FALSE
RvY_17910-1	0.164060215690784	0.488044708210749	10101	6738	3363	FALSE
RvY_10289	0.146547108289059	0.487955180673621	10592	6739	3853	FALSE
RvY_03039	0.962372442457321	0.487844485610058	540	6740	-6200	FALSE
RvY_13034-1	0.486746008147337	0.487794661756953	3497	6741	-3244	FALSE
RvY_00782-1	0.239630556117747	0.487722229522113	8109	6742	1367	FALSE
RvY_14878-1	0.114334012492375	0.487687645564671	11539	6743	4796	FALSE
RvY_09708-1	0.23181168851878	0.487465290112027	8311	6744	1567	FALSE
RvY_07501-1	0.483416746886309	0.487430938034185	3534	6745	-3211	FALSE
RvY_08376	0.135319653341361	0.487408836494234	10909	6746	4163	FALSE
RvY_17499-1	0.0948037813744005	0.487322149554466	12109	6747	5362	FALSE
RvY_00353-1	0.062832294832047	0.487270204295088	13166	6748	6418	FALSE
RvY_12564-1	0.952213276023469	0.487163036206869	561	6749	-6188	FALSE
RvY_13637-1	0.604587526022541	0.487099276270801	2239	6750	-4511	FALSE
RvY_03399	0.0497882322609033	0.486927001717277	13600	6751	6849	FALSE
RvY_15055-1	0.432554894157795	0.48681699993155	4261	6752	-2491	FALSE
RvY_00531	0.448604986063833	0.48679588899452	4025	6753	-2728	FALSE
RvY_02626-1	0.824087556494064	0.486760611923269	982	6754	-5772	FALSE
RvY_02983-1	0.328999760176982	0.486679799570822	6101	6755	-654	FALSE
RvY_15006-1	0.327091605389271	0.486641990420456	6134	6756	-622	FALSE
RvY_16571-1	0.334924709644268	0.486592976206794	5983	6757	-774	FALSE
RvY_04752-1	0.244884274380926	0.486566341753046	7976	6758	1218	FALSE
RvY_04612-1	0.404107162184418	0.486534896987834	4711	6759	-2048	FALSE
RvY_17524-1	0.354385046946117	0.486467785073094	5569	6760	-1191	FALSE
RvY_11787-1	0.0423645864773681	0.486464568630754	13815	6761	7054	FALSE
RvY_14001-1	0.708363734588733	0.486403010670317	1503	6762	-5259	FALSE
RvY_12131	0.0138906909315004	0.486398779071418	14768	6763	8005	FALSE
RvY_13168-1	0.128500836983619	0.486353892466274	11121	6764	4357	FALSE
RvY_09935-1	0.145609370806334	0.486313511150225	10622	6765	3857	FALSE
RvY_02923-1	0.0260824123197647	0.486266109132171	14393	6766	7627	FALSE
RvY_17151	0.741358612628405	0.486223014876045	1335	6767	-5432	FALSE
RvY_09477-1	0.257269346467728	0.486184427221513	7719	6768	951	FALSE
RvY_03766-1	0.081038998467192	0.4860339185565	12567	6769	5798	FALSE
RvY_17473-1	0.0865114973052243	0.485882682626953	12369	6770	5599	FALSE
RvY_07299	0.465558719488069	0.485797409691344	3762	6771	-3009	FALSE
RvY_19242-1	0.0905732506000749	0.485777670638123	12239	6772	5467	FALSE
RvY_07173-1	0.458618148299342	0.48577602655799	3877	6773	-2896	FALSE
RvY_17577-1	0.237701216819913	0.485684039643541	8168	6774	1394	FALSE
RvY_04862-1	0.0164387200380105	0.485639061210144	14689	6775	7914	FALSE
RvY_06096	0.153102160928798	0.485519041621226	10392	6776	3616	FALSE
RvY_09749	1.15450973391238	0.48551139601633	227	6777	-6550	FALSE
RvY_14324-1	0.196537321783024	0.485446635104614	9211	6778	2433	FALSE
RvY_03646-1	0.206962829541023	0.485396200838015	8924	6779	2145	FALSE
RvY_12362-1	0.0166948109614902	0.485383096254271	14680	6780	7900	FALSE
RvY_05174-1	0.012146624799529	0.485258118088035	14828	6781	8047	FALSE
RvY_12416-1	0.0245399708219649	0.485116835738877	14434	6782	7652	FALSE
RvY_03235-1	0.192736148043728	0.485108571179982	9306	6783	2523	FALSE
RvY_02928-1	0.522583627399247	0.485102258883342	3042	6784	-3742	FALSE
RvY_11427-1	0.183364523363158	0.485011382673516	9550	6785	2765	FALSE
RvY_00072-1	0.0387991725043273	0.484994477613482	13939	6786	7153	FALSE
RvY_04056-1	0.115149061614167	0.484772571832008	11519	6787	4732	FALSE
RvY_16299-1	0.574323280259655	0.484760999366412	2514	6788	-4274	FALSE
RvY_11419-1	0.10515036641162	0.484669860603278	11799	6789	5010	FALSE
RvY_03186-1	0.220824692115364	0.484589535405465	8592	6790	1802	FALSE
RvY_07394-1	0.151909476934302	0.484416638236011	10430	6791	3639	FALSE
RvY_18402-1	0.0846237632290148	0.484398880612702	12426	6792	5634	FALSE
RvY_05181-1	0.0483023687857997	0.48428073133635	13644	6793	6851	FALSE
RvY_10169-1	0.126116002233095	0.484258426912212	11187	6794	4393	FALSE
RvY_09043-1	0.350209595013373	0.484185833099408	5659	6795	-1136	FALSE
RvY_18131-1	0.384304936201209	0.48405977208821	5022	6796	-1774	FALSE
RvY_14576	0.521272177294697	0.484028848083187	3061	6797	-3736	FALSE
RvY_18794-1	0.571863169886211	0.484010428657692	2543	6798	-4255	FALSE
RvY_11035-1	0.521340784564671	0.484000973912619	3060	6799	-3739	FALSE
RvY_06193-1	0.57539714727856	0.483799849935126	2504	6800	-4296	FALSE
RvY_18368-1	0.262125511816715	0.483779079078933	7620	6801	819	FALSE
RvY_15386-1	0.363558006941995	0.483764633662221	5411	6802	-1391	FALSE
RvY_14889	1.13291200461588	0.483752169306017	258	6803	-6545	FALSE
RvY_10278-1	0.345535856017746	0.48373909257119	5761	6804	-1043	FALSE
RvY_02096-1	0.0971092271376843	0.483452052405617	12043	6805	5238	FALSE
RvY_09350-1	1.26666911361479	0.483447640751883	150	6806	-6656	FALSE
RvY_14821-1	0.500513429616492	0.483402056095352	3304	6807	-3503	FALSE
RvY_05333-1	0.0227924801839805	0.483340775159206	14487	6808	7679	FALSE
RvY_04288-1	0.382709238813558	0.483299386843186	5051	6809	-1758	FALSE
RvY_14807-1	0.161036971141043	0.48323481719707	10182	6810	3372	FALSE
RvY_15807	0.147181286392483	0.483168137563558	10571	6811	3760	FALSE
RvY_05832-1	0.247232697961939	0.483091519997172	7929	6812	1117	FALSE
RvY_00042-1	0.0316872548151972	0.482967222648029	14184	6813	7371	FALSE
RvY_07866-1	0.777739954263717	0.482835892541428	1169	6814	-5645	FALSE
RvY_10256-1	0.402461722075008	0.482813246460674	4737	6815	-2078	FALSE
RvY_06458-1	0.3194882325098	0.482810377190977	6306	6816	-510	FALSE
RvY_06092-1	0.88662754655633	0.482788943988076	750	6817	-6067	FALSE
RvY_08913-1	0.471806691427377	0.482753566579194	3678	6818	-3140	FALSE
RvY_01981-1	0.595498853551698	0.482372695541684	2326	6819	-4493	FALSE
RvY_05437-1	0.846010082729566	0.482317889319586	876	6820	-5944	FALSE
RvY_15900-1	0.780647949907616	0.482284820764993	1161	6821	-5660	FALSE
RvY_07911-1	0.0404892320747496	0.482254069875573	13884	6822	7062	FALSE
RvY_09657-1	0.47591285404701	0.482204852453377	3628	6823	-3195	FALSE
RvY_03482-1	0.481125190242836	0.482198764129525	3562	6824	-3262	FALSE
RvY_07209	0.139066608815208	0.482129109451367	10791	6825	3966	FALSE
RvY_14616-1	0.339142971469595	0.482058097209789	5883	6826	-943	FALSE
RvY_10792-1	0.331548824648515	0.48194426461135	6051	6827	-776	FALSE
RvY_07630-1	0.143835709988069	0.481892644221631	10661	6828	3833	FALSE
RvY_08439	0.0838941434658462	0.481869212880276	12460	6829	5631	FALSE
RvY_07296-1	0.0501517271974059	0.48178125806165	13591	6830	6761	FALSE
RvY_16866-1	0.170718130158438	0.481443178196732	9926	6831	3095	FALSE
RvY_04814-1	0.301728033138536	0.481378987549261	6682	6832	-150	FALSE
RvY_04668-1	0.186245034888925	0.481322554893522	9484	6833	2651	FALSE
RvY_09668	0.670817132339969	0.481290668024056	1736	6834	-5098	FALSE
RvY_09697-1	0.722336217659818	0.48121881901119	1433	6835	-5402	FALSE
RvY_11455-1	0.737668781291299	0.481165034006697	1357	6836	-5479	FALSE
RvY_12778-1	0.418504148569644	0.481151353049793	4481	6837	-2356	FALSE
RvY_14033-1	0.253172020642682	0.481151225418624	7815	6838	977	FALSE
RvY_07286-1	0.0513896446056155	0.4809463291469	13549	6839	6710	FALSE
RvY_15740-1	0.229855086722228	0.480925131703771	8364	6840	1524	FALSE
RvY_16022-1	0.4347744917293	0.480847489701412	4227	6841	-2614	FALSE
RvY_18822-1	0.507927674894597	0.480733937890379	3221	6842	-3621	FALSE
RvY_09128-1	0.580428435518337	0.480722667782838	2463	6843	-4380	FALSE
RvY_10857-1	0.276901107155428	0.480717885845029	7261	6844	417	FALSE
RvY_04336-1	0.0247595403757241	0.480685635789524	14430	6845	7585	FALSE
RvY_09175-1	0.242323755191475	0.480649859416871	8046	6846	1200	FALSE
RvY_04387-1	0.00306780489873404	0.480585681696033	15095	6847	8248	FALSE
RvY_16126-1	0.579491843112036	0.480585101447919	2472	6848	-4376	FALSE
RvY_11008-1	0.388091082325269	0.480557673061852	4946	6849	-1903	FALSE
RvY_02307-1	0.22788858882126	0.480419558748823	8409	6850	1559	FALSE
RvY_07889-1	0.0542663626171791	0.480331412735979	13456	6851	6605	FALSE
RvY_08680-1	0.0150667717834772	0.480281367944143	14729	6852	7877	FALSE
RvY_12072-1	1.14086987395805	0.480199993603818	249	6853	-6604	FALSE
RvY_13861-1	0.339342675259019	0.480040714037483	5878	6854	-976	FALSE
RvY_07508-1	0.632614197903444	0.480029106799641	2024	6855	-4831	FALSE
RvY_13960-1	0.0276865054605011	0.480012457906392	14335	6856	7479	FALSE
RvY_07937-1	0.00548391222324529	0.479963385018961	15031	6857	8174	FALSE
RvY_08150-1	0.318011083609637	0.479879243523358	6340	6858	-518	FALSE
RvY_05645-1	0.148601297469232	0.479847977141794	10533	6859	3674	FALSE
RvY_06038-1	0.154816062744484	0.479806555778669	10338	6860	3478	FALSE
RvY_08007-1	0.464496078706375	0.479707431570268	3784	6861	-3077	FALSE
RvY_12659-1	0.299776511383289	0.479695179364573	6724	6862	-138	FALSE
RvY_00789-1	0.0979989954071447	0.479642785465637	12019	6863	5156	FALSE
RvY_15345-1	0.116008949839923	0.479534520602765	11486	6864	4622	FALSE
RvY_07903-1	0.392075266858059	0.479427237049243	4887	6865	-1978	FALSE
RvY_03336-1	0.903750579410449	0.479322447316477	685	6866	-6181	FALSE
RvY_11964-1	0.139047345295113	0.479281408367693	10792	6867	3925	FALSE
RvY_00842-1	0.465989289919849	0.479268699567375	3757	6868	-3111	FALSE
RvY_06930-1	0.182352432548235	0.479241685076579	9579	6869	2710	FALSE
RvY_01148-1	0.160079953404465	0.479217028773582	10210	6870	3340	FALSE
RvY_09148-1	0.334245290238626	0.479117223160979	5990	6871	-881	FALSE
RvY_01472-1	0.248440466048245	0.479094792945231	7905	6872	1033	FALSE
RvY_10306-1	0.220562414138787	0.478922040096334	8596	6873	1723	FALSE
RvY_09113-1	0.169742325582113	0.478890857990757	9951	6874	3077	FALSE
RvY_15387-1	0.293544319550721	0.478888778225357	6870	6875	-5	FALSE
RvY_13292-1	0.351416890488776	0.478807045927315	5634	6876	-1242	FALSE
RvY_11729-1	0.114972799553957	0.478783371646507	11523	6877	4646	FALSE
RvY_07537-1	0.115164403235652	0.478668260926935	11518	6878	4640	FALSE
RvY_14775-1	0.171133749950633	0.47852972382735	9905	6879	3026	FALSE
RvY_08087	0.334491988003878	0.478412308686058	5988	6880	-892	FALSE
RvY_15068-1	0.993127177253398	0.478323941353711	478	6881	-6403	FALSE
RvY_12197-1	0.331737962057646	0.478166250221095	6043	6882	-839	FALSE
RvY_12101-1	0.424231925791454	0.478163152652739	4403	6883	-2480	FALSE
RvY_13201	0.410520251205035	0.478145450328297	4593	6884	-2291	FALSE
RvY_09845-1	0.44340128216524	0.478081609220063	4092	6885	-2793	FALSE
RvY_18008	0.0983387715511626	0.477944229907522	12008	6886	5122	FALSE
RvY_04541-1	0.116181777699806	0.477906139765086	11483	6887	4596	FALSE
RvY_03091	0.106468882864172	0.477888601349668	11753	6888	4865	FALSE
RvY_02629-1	0.674300221842001	0.477842715757702	1720	6889	-5169	FALSE
RvY_09039-1	0.372738296987058	0.477716650217314	5229	6890	-1661	FALSE
RvY_08323-1	0.172751509785356	0.477710206177266	9862	6891	2971	FALSE
RvY_06067-1	0.874078432940359	0.477497853609332	783	6892	-6109	FALSE
RvY_18085-1	0.0103840266744077	0.477443074026466	14879	6893	7986	FALSE
RvY_16467-1	0.35848587095906	0.477428308003303	5494	6894	-1400	FALSE
RvY_13544-1	0.555308303286846	0.477399297251279	2696	6895	-4199	FALSE
RvY_07449	0.0493017600729671	0.477359178096611	13612	6896	6716	FALSE
RvY_07519-1	0.00974558611072496	0.477291805767746	14898	6897	8001	FALSE
RvY_05275	0.294727743467255	0.477282182356161	6842	6898	-56	FALSE
RvY_03729-1	0.178764211952246	0.477148419052614	9687	6899	2788	FALSE
RvY_05516	0.0968627367051873	0.477116309722846	12048	6900	5148	FALSE
RvY_00593-1	0.290256947056458	0.47711281330995	6951	6901	50	FALSE
RvY_05790	1.02211975480907	0.477077789463995	422	6902	-6480	FALSE
RvY_01139	0.58983062680525	0.477047641848925	2379	6903	-4524	FALSE
RvY_15428-1	0.49951945420807	0.476970594322027	3315	6904	-3589	FALSE
RvY_19041	0.016654739971818	0.47687733592344	14682	6905	7777	FALSE
RvY_13070-1	1.26087939234025	0.476861946933493	155	6906	-6751	FALSE
RvY_13717-1	0.0343038979114478	0.476816667382929	14099	6907	7192	FALSE
RvY_19109-1	0.120371196689343	0.476745874940139	11361	6908	4453	FALSE
RvY_10974-1	0.262351779423891	0.476662318374599	7615	6909	706	FALSE
RvY_03354	0.782808293976286	0.476648017670934	1153	6910	-5757	FALSE
RvY_15407-1	0.469027800489654	0.476565338496915	3718	6911	-3193	FALSE
RvY_17113-1	0.112947299505871	0.476537441971233	11570	6912	4658	FALSE
RvY_01927-1	0.391439622299217	0.476510335050618	4900	6913	-2013	FALSE
RvY_14031	0.0333021471182384	0.476338674281933	14137	6914	7223	FALSE
RvY_17014-1	0.436478485222349	0.47630638999592	4198	6915	-2717	FALSE
RvY_06200-1	0.344431124056317	0.476304515570741	5782	6916	-1134	FALSE
RvY_18979-1	0.163706931362087	0.476296962952671	10112	6917	3195	FALSE
RvY_07054-1	0.496868602285675	0.476059897648222	3349	6918	-3569	FALSE
RvY_18486	0.0933057656806877	0.476040389342727	12153	6919	5234	FALSE
RvY_18079-1	0.357405313760701	0.475946974642373	5508	6920	-1412	FALSE
RvY_09629-1	0.428220441187425	0.475741933194353	4336	6921	-2585	FALSE
RvY_16514-1	0.665007183146944	0.475726702851385	1766	6922	-5156	FALSE
RvY_00490-1	0.465339672134171	0.475700918255768	3765	6923	-3158	FALSE
RvY_17273	0.542871142854133	0.475665619553162	2819	6924	-4105	FALSE
RvY_13258-1	0.255622770797085	0.475660727940053	7759	6925	834	FALSE
RvY_05037	0.727530831905999	0.475647279991891	1410	6926	-5516	FALSE
RvY_00613-1	0.211742725925035	0.47553407035713	8801	6927	1874	FALSE
